rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
96,3,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.45182e-07,4.10858e-07
97,3,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.06792e-07,5.16761e-07
98,3,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.97541e-07,5.60758e-07
99,3,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.10479e-07,5.72473e-07
0,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.01743e-07,3.6523e-07
1,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.19674e-07,2.49583e-07
2,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.72947e-07,4.67075e-07
3,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.40482e-07,2.39324e-07
4,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.26033e-07,1.2823e-07
5,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.8798e-07,3.1419e-07
6,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.09442e-07,3.09808e-07
7,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.04979e-07,5.71972e-07
8,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.00438e-07,1.96017e-07
9,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.66558e-07,4.30778e-07
10,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.60653e-07,5.79533e-07
11,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.04006e-07,5.63928e-07
12,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.42717e-07,8.31127e-07
13,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.32739e-07,4.33058e-07
14,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.18756e-07,6.7769e-07
15,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.56657e-07,4.49478e-07
16,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.72924e-07,7.45153e-07
17,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.76174e-07,1.76472e-07
18,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.65078e-07,1.6315e-07
19,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.61078e-07,8.37195e-07
20,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.49065e-07,6.18557e-07
21,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.42257e-07,8.68283e-07
22,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.47495e-07,4.17286e-07
23,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.1986e-07,2.59532e-07
24,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.19127e-07,3.75489e-07
25,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.19873e-07,8.62227e-07
26,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.04677e-07,6.28738e-07
27,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.05117e-07,6.70747e-07
28,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.76596e-07,8.46e-07
29,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.80917e-07,1.51187e-07
30,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.65035e-07,7.97099e-07
31,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.69074e-07,4.02191e-07
32,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.27897e-07,7.98786e-07
33,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.72069e-07,9.66876e-07
34,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.0256e-07,9.9474e-07
35,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.54055e-07,6.23204e-07
36,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.32372e-07,1.09829e-07
37,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.71305e-07,2.24442e-07
38,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.90492e-07,8.16646e-07
39,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.67736e-07,2.57556e-07
40,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.94443e-07,6.24996e-07
41,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.12345e-07,6.10137e-07
42,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.34649e-07,1.62581e-07
43,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.86254e-07,9.18872e-07
44,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.89942e-07,1.45055e-07
45,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.28444e-07,5.80684e-07
46,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.5568e-07,1.4025e-07
47,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.2515e-07,7.32248e-07
48,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.03602e-07,2.06926e-07
49,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.63431e-07,7.24067e-07
50,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.28459e-07,8.50746e-07
51,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.25433e-07,3.05664e-07
52,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.19362e-07,6.70333e-07
53,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.39037e-07,5.0012e-07
54,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.33588e-07,9.47775e-07
55,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.44897e-07,2.95782e-07
56,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.22051e-07,4.8388e-07
57,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.19485e-07,9.11016e-07
58,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.67806e-07,6.80691e-07
59,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.98385e-07,9.57482e-07
60,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.34295e-07,3.02443e-07
61,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.97519e-07,9.7416e-07
62,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.92955e-07,8.201e-07
63,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.45702e-07,3.08286e-07
64,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.78305e-07,5.62346e-07
65,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.50707e-07,6.63879e-07
66,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.75386e-07,5.48076e-07
67,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.09197e-07,3.66253e-07
68,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.77719e-07,2.47339e-07
69,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.91778e-07,5.16606e-07
70,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.74081e-07,4.62894e-07
71,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.16547e-07,4.004e-07
72,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.42588e-07,6.30956e-07
73,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.57267e-07,9.83694e-07
74,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92279e-07,7.37951e-07
75,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.29417e-07,2.8739e-07
76,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.69795e-07,8.93188e-07
77,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.0074e-07,2.96193e-07
78,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.17166e-07,1.07503e-07
79,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.35664e-07,5.89381e-07
80,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.47427e-07,3.61481e-07
81,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.99504e-07,8.31084e-07
82,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.72547e-07,6.87269e-07
83,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.82102e-07,9.52568e-07
84,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.52476e-07,5.11498e-07
85,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.6291e-07,7.28801e-07
86,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.84831e-07,1.38304e-07
87,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.58472e-07,6.38134e-07
88,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.3602e-07,7.63725e-07
89,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.34518e-07,5.72103e-07
90,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.11078e-07,6.01272e-07
91,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.01647e-07,3.87838e-07
92,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.72583e-07,9.31521e-07
93,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.3957e-07,6.70573e-07
94,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.20816e-07,4.97012e-07
95,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.0055e-07,4.6474e-07
96,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.0679e-07,4.96051e-07
97,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.68184e-07,4.8688e-07
98,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.29538e-07,7.38876e-07
99,4,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.86975e-07,8.68872e-07
0,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.24022e-07,6.79475e-07
1,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.19139e-07,3.64924e-07
2,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.83653e-07,5.01228e-07
3,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.64233e-07,5.04337e-07
4,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.64028e-07,3.64658e-07
5,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.58172e-07,8.82255e-07
6,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.03028e-07,8.43769e-07
7,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.92956e-07,4.33548e-07
8,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.37612e-07,9.09181e-07
9,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.07469e-07,9.33203e-07
10,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.8215e-07,9.05935e-07
11,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.06487e-07,4.38124e-07
12,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.1849e-07,9.49316e-07
13,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.50704e-07,2.17232e-07
14,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.08026e-07,5.44968e-07
15,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.29156e-07,4.46372e-07
16,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.44235e-07,6.09637e-07
17,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.33421e-07,7.44075e-07
18,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.03946e-07,2.8493e-07
19,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.00186e-07,9.6223e-07
20,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.19987e-07,2.15591e-07
21,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.77637e-07,2.03003e-07
22,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.73261e-07,4.73017e-07
23,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.19e-07,7.68274e-07
24,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.53262e-07,6.55195e-07
25,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.19923e-07,9.14061e-07
26,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.54826e-07,3.18636e-07
27,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.88965e-07,1.80975e-07
28,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.74464e-07,3.36516e-07
29,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.94377e-07,9.98453e-07
30,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.35577e-07,2.61107e-07
31,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.15268e-07,1.98676e-07
32,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.16151e-07,9.49993e-07
33,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.39722e-07,9.80867e-07
34,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.20239e-07,6.94756e-07
35,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.75058e-07,6.56797e-07
36,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.69709e-07,5.20997e-07
37,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.16006e-07,2.69328e-07
38,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.97477e-07,6.55223e-07
39,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.80318e-07,1.43355e-07
40,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.99088e-07,1.27856e-07
41,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.54661e-07,9.49965e-07
42,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.88242e-07,2.43444e-07
43,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.92534e-07,7.90694e-07
44,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.19613e-07,6.0253e-07
45,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62271e-07,3.13727e-07
46,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.26916e-07,2.29617e-07
47,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.24864e-07,1.06109e-07
48,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.73718e-07,4.67644e-07
49,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.7885e-07,2.99189e-07
50,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.28411e-07,5.0627e-07
51,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.1116e-07,8.38363e-07
52,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.32762e-07,8.40316e-07
53,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.58822e-07,2.02066e-07
54,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.10189e-07,3.33424e-07
55,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.72333e-07,1.49457e-07
56,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.31835e-07,8.49069e-07
57,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.56628e-07,3.81924e-07
58,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.45257e-07,6.83393e-07
59,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.67539e-07,1.80834e-07
60,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.38398e-07,3.15711e-07
61,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.76927e-07,5.98459e-07
62,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.1305e-07,3.93198e-07
63,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.39807e-07,3.06471e-07
64,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.11108e-07,3.46272e-07
65,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.94462e-07,4.35345e-07
66,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.16304e-07,8.8973e-07
67,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.99706e-07,3.93555e-07
68,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.54554e-07,1.73476e-07
69,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.78791e-07,5.6079e-07
70,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.42647e-07,7.92754e-07
71,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.07071e-07,4.76308e-07
72,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.18802e-07,6.83873e-07
73,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.93901e-07,2.69374e-07
74,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.77581e-07,9.99919e-07
75,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.22229e-07,3.44689e-07
76,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.96792e-07,6.74163e-07
77,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.86717e-07,2.25149e-07
78,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.20717e-07,7.52232e-07
79,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.00171e-07,4.23563e-07
80,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.08439e-07,7.55595e-07
81,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.8524e-07,1.53818e-07
82,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.96837e-07,3.76752e-07
83,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.93998e-07,3.60419e-07
84,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.25184e-07,9.56715e-07
85,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.75687e-07,4.94238e-07
86,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.8468e-07,5.46436e-07
87,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.24003e-07,2.7687e-07
88,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.19103e-07,6.88738e-07
89,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.56132e-07,1.22854e-07
90,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.27202e-07,5.78227e-07
91,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.69442e-07,5.78873e-07
92,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.61364e-07,8.78388e-07
93,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.22563e-07,4.5415e-07
94,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.52743e-07,9.63263e-07
95,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.48919e-07,5.9196e-07
96,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.29167e-07,8.61113e-07
97,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.97639e-07,4.85521e-07
98,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.865e-07,1.71089e-07
99,5,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.42329e-07,7.61259e-07
0,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.99745e-07,6.76718e-07
1,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.46227e-07,4.65293e-07
2,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.45707e-07,8.45936e-07
3,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.58653e-07,9.67788e-07
4,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.86468e-07,2.48172e-07
5,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.13259e-07,1.06385e-07
6,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.76455e-07,3.44269e-07
7,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.33008e-07,2.62852e-07
8,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.85334e-07,1.3413e-07
9,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.46964e-07,4.93791e-07
10,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.28262e-07,3.752e-07
11,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.93571e-07,8.732e-07
12,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.43201e-07,4.67913e-07
13,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.55999e-07,2.36299e-07
14,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.48318e-07,6.20277e-07
15,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.79216e-07,9.03095e-07
16,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.81166e-07,4.30346e-07
17,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.74206e-07,6.90548e-07
18,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.9007e-07,1.13783e-07
19,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.43125e-07,5.7787e-07
20,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.93213e-07,3.52554e-07
21,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.33194e-07,7.90343e-07
22,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.90061e-07,5.5198e-07
23,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.72337e-07,8.78497e-07
24,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.57083e-07,6.26356e-07
25,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.28347e-07,7.942e-07
26,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.63867e-07,1.21321e-07
27,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.21558e-07,3.59952e-07
28,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.47577e-07,4.5074e-07
29,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.38109e-07,2.53148e-07
30,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.11115e-07,3.79931e-07
31,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.59962e-07,4.2037e-07
32,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.88554e-07,5.7049e-07
33,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.23698e-07,4.28121e-07
34,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.74638e-07,7.89168e-07
35,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.91782e-07,4.89859e-07
36,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.092e-07,5.37521e-07
37,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.56763e-07,5.3062e-07
38,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.66007e-07,4.45746e-07
39,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.97082e-07,3.3138e-07
40,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.0803e-07,9.45404e-07
41,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.86824e-07,8.29878e-07
42,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.57749e-07,9.92424e-07
43,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.81341e-07,9.51445e-07
44,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.16408e-07,1.459e-07
45,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.76284e-07,1.52247e-07
46,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.63234e-07,7.39926e-07
47,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.98668e-07,1.04236e-07
48,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.95479e-07,7.5778e-07
49,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.53886e-07,3.17999e-07
50,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.99093e-07,7.6653e-07
51,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.78513e-07,8.22806e-07
52,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.12582e-07,2.01904e-07
53,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.62309e-07,7.50263e-07
54,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.67411e-07,8.14186e-07
55,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.92995e-07,7.63534e-07
56,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.52484e-07,7.32927e-07
57,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.62784e-07,7.76014e-07
58,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,5.98765e-07,2.80959e-07
59,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.0038e-07,4.15184e-07
60,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.84798e-07,4.4238e-07
61,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.5072e-07,4.73604e-07
62,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.55371e-07,7.477e-07
63,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.18018e-07,8.68113e-07
64,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.24162e-07,4.12296e-07
65,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.19111e-07,9.3603e-07
66,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.13649e-07,7.67314e-07
67,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.93782e-07,8.03635e-07
68,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.19647e-07,9.17546e-07
69,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.74374e-07,8.61016e-07
70,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.92184e-07,1.07966e-07
71,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.78205e-07,3.31513e-07
72,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.73532e-07,2.59221e-07
73,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.44129e-07,8.41319e-07
74,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.65624e-07,5.73463e-07
75,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.52676e-07,4.80143e-07
76,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.04347e-07,3.94435e-07
77,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.04813e-07,7.63085e-07
78,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.98993e-07,4.42522e-07
79,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,6.09117e-07,7.57516e-07
80,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.22776e-07,1.73338e-07
81,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,2.84709e-07,9.58176e-07
82,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,3.65027e-07,3.32438e-07
83,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.23717e-07,2.51576e-07
84,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.98448e-07,1.66032e-07
85,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,9.55191e-07,7.8449e-07
86,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,1.95907e-07,2.961e-07
87,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.17284e-07,6.83688e-07
88,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.12801e-07,5.63242e-07
89,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.08575e-07,5.18369e-07
90,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,7.62659e-07,4.21763e-07
91,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,4.55817e-07,1.87288e-07
92,6,0.25,0.25,0.25,0.25,0.05,5.0e-06,8.33983e-07,8.40232e-07
