rep,mes,mk1,mk2,mk3,mk4,mutr,muta,mut_sp1,mut_sp2
96,3,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.48706e-07,4.51808e-07
97,3,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.53191e-07,8.44835e-07
98,3,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.23662e-07,5.07183e-07
99,3,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.89698e-07,2.81437e-07
0,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.46132e-07,2.00216e-07
1,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.41081e-07,2.83882e-07
2,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.56969e-07,8.01871e-07
3,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.85055e-07,9.38874e-07
4,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.82157e-07,7.7088e-07
5,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.66058e-07,7.14437e-07
6,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.3667e-07,2.9864e-07
7,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.59506e-07,7.81206e-07
8,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.62705e-07,1.61836e-07
9,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.09882e-07,1.38182e-07
10,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.51341e-07,8.14488e-07
11,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.16952e-07,2.51871e-07
12,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.06612e-07,1.12674e-07
13,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.1459e-07,4.17535e-07
14,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.59588e-07,9.67887e-07
15,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.94149e-07,6.08635e-07
16,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.01601e-07,8.61272e-07
17,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.01089e-07,5.24457e-07
18,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.72178e-07,3.56367e-07
19,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.60391e-07,8.81489e-07
20,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.59544e-07,9.09564e-07
21,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.86039e-07,8.76136e-07
22,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.23665e-07,5.34548e-07
23,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.80356e-07,6.12267e-07
24,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.03668e-07,1.79925e-07
25,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.14865e-07,5.3751e-07
26,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.82238e-07,6.45784e-07
27,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.56798e-07,8.54599e-07
28,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.38981e-07,5.47518e-07
29,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.34467e-07,4.2604e-07
30,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.15555e-07,9.68636e-07
31,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.44606e-07,6.36783e-07
32,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.56954e-07,4.33258e-07
33,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.63267e-07,4.2522e-07
34,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.11987e-07,1.43314e-07
35,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.15592e-07,3.48844e-07
36,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.09042e-07,6.43708e-07
37,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.46684e-07,3.79114e-07
38,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.85854e-07,9.55115e-07
39,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.96757e-07,3.62823e-07
40,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.05632e-07,1.83434e-07
41,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.62429e-07,8.1271e-07
42,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.8871e-07,7.28824e-07
43,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.28313e-07,9.07222e-07
44,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.52479e-07,2.27823e-07
45,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.09387e-07,8.40624e-07
46,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.89874e-07,6.56695e-07
47,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.23695e-07,1.36142e-07
48,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.94679e-07,5.10658e-07
49,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.29065e-07,1.61837e-07
50,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.41897e-07,2.6743e-07
51,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.41011e-07,3.7712e-07
52,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.46306e-07,1.34576e-07
53,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.56046e-07,9.29309e-07
54,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.18165e-07,6.89719e-07
55,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.46118e-07,7.77134e-07
56,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.45476e-07,2.78003e-07
57,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.05951e-07,7.70895e-07
58,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.74491e-07,5.97111e-07
59,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.18694e-07,9.06271e-07
60,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.15268e-07,4.62643e-07
61,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.02209e-07,3.5395e-07
62,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.45631e-07,1.24091e-07
63,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.6204e-07,4.74182e-07
64,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.05305e-07,2.60662e-07
65,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.02056e-07,3.25317e-07
66,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.23924e-07,2.07803e-07
67,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.29484e-07,7.34132e-07
68,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.24623e-07,1.82702e-07
69,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.36005e-07,1.35429e-07
70,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.04213e-07,8.59625e-07
71,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.84748e-07,2.11923e-07
72,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.12158e-07,5.13604e-07
73,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.62692e-07,5.50999e-07
74,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03018e-07,7.36542e-07
75,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.09809e-07,6.55994e-07
76,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.75496e-07,2.70718e-07
77,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.9599e-07,6.86044e-07
78,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.15176e-07,9.99861e-07
79,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.03103e-07,8.35074e-07
80,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.96641e-07,9.49336e-07
81,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.46439e-07,5.09013e-07
82,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.33239e-07,5.10049e-07
83,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.49336e-07,8.84684e-07
84,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.35583e-07,1.34721e-07
85,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.20837e-07,3.64797e-07
86,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.93895e-07,9.15649e-07
87,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.08109e-07,2.4318e-07
88,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.85445e-07,5.47023e-07
89,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.83533e-07,7.51443e-07
90,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.0698e-07,5.79356e-07
91,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.92364e-07,3.21739e-07
92,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.86715e-07,3.97862e-07
93,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.67942e-07,9.63526e-07
94,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.50864e-07,2.29376e-07
95,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.16948e-07,6.01618e-07
96,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.13399e-07,6.29666e-07
97,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.99062e-07,9.06377e-07
98,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.76505e-07,6.34787e-07
99,4,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.5867e-07,3.73564e-07
0,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.05427e-07,3.19203e-07
1,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.17716e-07,2.63267e-07
2,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.44425e-07,8.9878e-07
3,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.62736e-07,9.19724e-07
4,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.65188e-07,6.17986e-07
5,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.62704e-07,6.06981e-07
6,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.73077e-07,7.71318e-07
7,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.42047e-07,2.79192e-07
8,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.98869e-07,1.52363e-07
9,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.73264e-07,7.1669e-07
10,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.08591e-07,5.40417e-07
11,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.42601e-07,3.82455e-07
12,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.77432e-07,4.3986e-07
13,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.46244e-07,5.54268e-07
14,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.24789e-07,2.26539e-07
15,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.1714e-07,4.89462e-07
16,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.00935e-07,5.59928e-07
17,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.0118e-07,9.52711e-07
18,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.77347e-07,4.36481e-07
19,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.09879e-07,9.64842e-07
20,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.35778e-07,1.7503e-07
21,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.3111e-07,3.54155e-07
22,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.92743e-07,2.70574e-07
23,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.43724e-07,1.34578e-07
24,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.34511e-07,1.85108e-07
25,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.39028e-07,9.47296e-07
26,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.17489e-07,1.49674e-07
27,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.70193e-07,5.16531e-07
28,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.23369e-07,3.94537e-07
29,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.04579e-07,7.67514e-07
30,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.60866e-07,4.8425e-07
31,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.95846e-07,6.39753e-07
32,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.2181e-07,6.70347e-07
33,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.31952e-07,2.32496e-07
34,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.8658e-07,5.38846e-07
35,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.15908e-07,4.52828e-07
36,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.97026e-07,1.84407e-07
37,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.5818e-07,6.48921e-07
38,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.27305e-07,9.58636e-07
39,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.33194e-07,7.35647e-07
40,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.59298e-07,5.95953e-07
41,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.6124e-07,3.40205e-07
42,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.51123e-07,1.68361e-07
43,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.94896e-07,4.42723e-07
44,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.34369e-07,3.97732e-07
45,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.11389e-07,8.41555e-07
46,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.85056e-07,8.84451e-07
47,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.02556e-07,9.63156e-07
48,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.77993e-07,7.28829e-07
49,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.33285e-07,3.62484e-07
50,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.05025e-07,7.94065e-07
51,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.60252e-07,3.55313e-07
52,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.38029e-07,3.08847e-07
53,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.67241e-07,8.83062e-07
54,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.83043e-07,3.05634e-07
55,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.1313e-07,5.18339e-07
56,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.3149e-07,7.91967e-07
57,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.67547e-07,3.2005e-07
58,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.08085e-07,3.26831e-07
59,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.03614e-07,8.0767e-07
60,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.07575e-07,8.02231e-07
61,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.21191e-07,1.13183e-07
62,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.35779e-07,4.08807e-07
63,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.31027e-07,9.53401e-07
64,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.88486e-07,9.31413e-07
65,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.78324e-07,6.43325e-07
66,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.74649e-07,2.6355e-07
67,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.2784e-07,5.61955e-07
68,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.50924e-07,9.77942e-07
69,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.98685e-07,5.96248e-07
70,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.28622e-07,4.96905e-07
71,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.50019e-07,3.94967e-07
72,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.73605e-07,6.9803e-07
73,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.24733e-07,6.1519e-07
74,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.27239e-07,4.25242e-07
75,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.9413e-07,9.96113e-07
76,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.86429e-07,2.53284e-07
77,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.70312e-07,6.20086e-07
78,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.4048e-07,1.73376e-07
79,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.41945e-07,3.0756e-07
80,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.82921e-07,4.3135e-07
81,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.29811e-07,2.68463e-07
82,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.06739e-07,5.75999e-07
83,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.02187e-07,9.03958e-07
84,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.45342e-07,7.74458e-07
85,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.78605e-07,1.85545e-07
86,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.05491e-07,8.66415e-07
87,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.0813e-07,3.46349e-07
88,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.08571e-07,3.66711e-07
89,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.82307e-07,5.08905e-07
90,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.15712e-07,9.50663e-07
91,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.06523e-07,8.78349e-07
92,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.30687e-07,5.84664e-07
93,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.45392e-07,7.85832e-07
94,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.21821e-07,1.41553e-07
95,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.48817e-07,3.91278e-07
96,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.55038e-07,2.42739e-07
97,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.70439e-07,4.22781e-07
98,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.90472e-07,2.79825e-07
99,5,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.34004e-07,3.52183e-07
0,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.16035e-07,2.88769e-07
1,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90779e-07,6.40564e-07
2,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.97566e-07,6.53332e-07
3,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.24791e-07,6.4442e-07
4,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.2666e-07,3.8478e-07
5,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.24123e-07,2.13754e-07
6,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.45124e-07,7.32972e-07
7,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.24302e-07,2.99218e-07
8,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.05375e-07,9.61284e-07
9,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.56804e-07,9.09764e-07
10,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.70711e-07,7.21896e-07
11,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.92872e-07,5.69959e-07
12,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.19421e-07,8.61279e-07
13,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.21986e-07,2.20224e-07
14,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.43535e-07,4.5e-07
15,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.5672e-07,7.91379e-07
16,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.44723e-07,4.43698e-07
17,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.06086e-07,6.82858e-07
18,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.78613e-07,7.52426e-07
19,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.25343e-07,1.50892e-07
20,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.31905e-07,2.65293e-07
21,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.90004e-07,1.15105e-07
22,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.93585e-07,3.33265e-07
23,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.91196e-07,9.35226e-07
24,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.48307e-07,9.88007e-07
25,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.68622e-07,7.46361e-07
26,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.3903e-07,1.284e-07
27,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.08301e-07,9.1674e-07
28,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.13251e-07,7.23065e-07
29,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.12506e-07,5.28856e-07
30,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.11463e-07,5.45759e-07
31,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.43589e-07,5.75585e-07
32,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.99105e-07,3.92856e-07
33,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.24842e-07,2.37605e-07
34,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.70082e-07,1.32412e-07
35,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.99945e-07,3.41757e-07
36,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.6623e-07,2.61544e-07
37,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.6503e-07,1.35083e-07
38,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.01779e-07,4.80527e-07
39,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.84564e-07,5.21596e-07
40,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.22798e-07,2.68195e-07
41,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.93073e-07,6.08407e-07
42,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.07687e-07,7.32523e-07
43,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.41715e-07,4.9606e-07
44,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.45795e-07,3.63076e-07
45,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.33088e-07,7.74505e-07
46,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.08934e-07,6.57907e-07
47,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.23674e-07,8.97355e-07
48,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.94642e-07,9.08198e-07
49,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.73988e-07,7.03165e-07
50,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.37163e-07,2.13147e-07
51,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.69316e-07,5.17207e-07
52,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.25467e-07,7.08255e-07
53,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.79386e-07,8.99326e-07
54,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.07769e-07,4.27693e-07
55,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.65491e-07,5.89937e-07
56,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.65628e-07,3.77086e-07
57,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.63657e-07,5.5752e-07
58,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.30183e-07,4.82009e-07
59,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.15597e-07,8.09122e-07
60,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.46031e-07,1.06628e-07
61,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.219e-07,7.5028e-07
62,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.97805e-07,5.2136e-07
63,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.25252e-07,7.60513e-07
64,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.58269e-07,8.04476e-07
65,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.57923e-07,3.07465e-07
66,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.56131e-07,4.53802e-07
67,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.84554e-07,6.12855e-07
68,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.37821e-07,5.46173e-07
69,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,7.55519e-07,1.07578e-07
70,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.01952e-07,7.15182e-07
71,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.70248e-07,6.96559e-07
72,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.7782e-07,1.58487e-07
73,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,5.44703e-07,8.7415e-07
74,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.36012e-07,4.11575e-07
75,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.72117e-07,8.12595e-07
76,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.64759e-07,7.15311e-07
77,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.08844e-07,6.02702e-07
78,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.33639e-07,7.05116e-07
79,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,4.09591e-07,7.05074e-07
80,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.2992e-07,3.34929e-07
81,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,9.19088e-07,8.93941e-07
82,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.98447e-07,8.01837e-07
83,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.54923e-07,3.40716e-07
84,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.48192e-07,9.11899e-07
85,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.48582e-07,7.17412e-07
86,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.88393e-07,9.8646e-07
87,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,2.20107e-07,4.22492e-07
88,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,3.68941e-07,7.64403e-07
89,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,8.18778e-07,3.41948e-07
90,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,1.16599e-07,1.70612e-07
91,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.16426e-07,9.41556e-07
92,6,0.45,0.45,0.05,0.05,0.05,5.0e-06,6.79335e-07,8.93666e-07
